,0,1,2,3,4,5,6,7,8,9,10,11
606,0.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,15.344492694276845
1193,1.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,1.0,12.147351087311666
607,0.0,0.0,1.0,0.0,5.0,2.0,3.0,3.0,0.0,1.0,0.0,-3.358156540616296
605,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,1.0,1.0,17.57647866988539
1466,0.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,1.0,0.0,1.0,3.2977556572247746
259,0.0,1.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,1.0,0.8282697403513115
808,1.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,1.4673942308322694
342,1.0,1.0,0.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,6.781748881769376
938,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,1.0,0.0,1.0,21.009987958664503
112,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,10.523957719827491
220,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,15.81040182750552
740,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.6119330032088195
1280,0.0,1.0,1.0,0.0,5.0,4.0,1.0,5.0,1.0,0.0,0.0,14.91367802873351
399,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,7.389169451349398
1177,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,8.779671233358522
1219,0.0,0.0,1.0,0.0,3.0,2.0,3.0,4.0,1.0,0.0,1.0,16.251773688809372
86,1.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,1.0,-4.8663401536281
1572,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,13.980150990998052
999,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,16.391094027126574
984,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,0.4095526771848545
973,1.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,13.495202353946231
610,0.0,0.0,1.0,0.0,5.0,2.0,5.0,5.0,0.0,1.0,0.0,8.264999896035029
291,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.9700415216848528
715,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.218462743522068
1501,0.0,0.0,0.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,13.997934928558731
1447,1.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,8.392404371161453
480,0.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,0.0,1.0,1.0,5.68588057986336
811,1.0,1.0,1.0,0.0,4.0,5.0,3.0,3.0,0.0,1.0,0.0,3.6643524073457865
149,1.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,18.247878705427496
893,0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,1.0,0.0,0.0,-4.750466028189289
750,1.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,15.113438129759048
553,0.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,5.797681489128813
949,1.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,13.890701308154227
864,1.0,1.0,1.0,0.0,5.0,2.0,5.0,5.0,0.0,1.0,1.0,11.954918438176676
1222,1.0,0.0,1.0,0.0,3.0,3.0,5.0,5.0,1.0,0.0,0.0,-3.3129387306778684
897,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.1920821241959478
1422,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,-4.987275034680153
190,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.243347486944944
1103,1.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,12.07750374956131
709,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,8.217937700279128
74,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,15.34145657725205
1456,1.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,-4.914802243122952
1430,0.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,14.528795658332513
916,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.574792705971284
250,0.0,1.0,0.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,17.130524208501992
1368,1.0,1.0,0.0,1.0,0.0,3.0,5.0,3.0,1.0,0.0,0.0,20.628614631580515
262,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.6028796284351499
1397,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,0.0,1.0,-2.8232606305136425
46,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,7.9070473297694015
736,1.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,1.0,1.0,5.116523549856554
1297,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,17.442986125000576
73,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,-4.4037768769972745
1292,0.0,1.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,6.443818678563144
1053,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,15.731628764915987
388,1.0,1.0,1.0,0.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,10.093939676315022
1414,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,-2.9368870320441944
1714,1.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,0.0,0.0,14.915072656927556
1363,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.2433283346104131
677,1.0,1.0,1.0,1.0,0.0,5.0,5.0,3.0,0.0,1.0,0.0,11.162673029221969
958,0.0,0.0,0.0,0.0,5.0,4.0,5.0,3.0,1.0,0.0,1.0,7.528593570773692
879,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,21.077237432657054
1604,0.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,-2.838261077438325
1651,0.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,7.066039373230886
295,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,4.650614939692723
1697,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,5.200681885892724
397,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,13.5744502624702
139,1.0,1.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,1.0,6.255316313484689
595,0.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,15.523133112205445
422,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,10.37770913428509
651,0.0,1.0,1.0,1.0,0.0,5.0,4.0,4.0,0.0,1.0,0.0,12.155705726237764
1687,0.0,0.0,0.0,1.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,4.544996157705963
1145,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,3.521707124050206
482,0.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,15.592435419523229
1606,1.0,0.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,15.759783083952232
593,0.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,12.259114703367246
468,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,15.985983692126752
557,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.8415688303157935
631,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,-3.314490343684289
1576,0.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,-4.730868759413856
1548,0.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,14.850797698540797
1553,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,15.855059508646082
1494,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,19.974542035846174
1462,0.0,0.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,2.2518209912172638
572,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,-2.2258733750705737
192,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,-0.7471684366316591
886,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,17.752394450944614
1163,0.0,0.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,-3.071272824444007
1079,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,-4.061638393184721
1443,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,8.165596384856421
544,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,-2.448345641662752
515,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,5.979238532512181
1616,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,17.73210256145498
1155,1.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,4.694029790845214
1556,0.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,1.0,0.0,0.0,9.861713664469711
1407,1.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,18.831708750389417
1715,1.0,1.0,0.0,1.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,10.343835234911127
1122,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,6.873746934612669
1429,0.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,18.172875062944204
1551,0.0,0.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,13.9306377383292
653,0.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,0.7817090493177057
10,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0318383380570673
1285,1.0,0.0,1.0,0.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,18.411228967827075
675,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,16.139698140094666
829,1.0,1.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0,8.744403592773239
1286,0.0,0.0,1.0,0.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.9680778362087403
530,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,-4.799185951398421
131,0.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,15.102891989446146
1324,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,11.89899030191478
833,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,0.0,1.0,1.0,10.409622252416304
8,0.0,1.0,1.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,-0.2951075624169883
1517,0.0,1.0,0.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,4.666246533204237
990,0.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,1.0,1.0,0.0,5.667840838190886
996,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,20.593718801604165
2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,17.249894788216224
1195,1.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,17.64593696902281
88,1.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,-2.950328034759389
1626,1.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,-3.608566874889904
417,1.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,3.196240998724182
1071,1.0,1.0,0.0,0.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,-4.210867908900017
335,1.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,7.684632842035556
611,0.0,0.0,1.0,1.0,5.0,1.0,4.0,4.0,0.0,1.0,1.0,12.749739950133542
305,1.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,20.81676894142393
1421,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,13.14905468012719
229,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,14.521524247988538
1301,0.0,1.0,1.0,0.0,5.0,5.0,5.0,4.0,1.0,0.0,1.0,-0.4939951461938463
738,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.1936935525080017
386,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,1.0,20.254678398586258
636,0.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,1.0,1.0,-1.791805794846626
987,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.620189886321012
920,1.0,1.0,0.0,0.0,5.0,4.0,3.0,4.0,1.0,0.0,0.0,15.371414601584096
371,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,20.588431616501868
353,1.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,9.68923391203425
1663,1.0,1.0,0.0,1.0,4.0,0.0,5.0,1.0,1.0,1.0,1.0,-2.3590612436717047
462,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,0.1532249620614996
1083,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.464080583777358
803,1.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,10.39608641432728
231,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.6809850716060568
1605,1.0,1.0,0.0,1.0,4.0,5.0,4.0,4.0,1.0,0.0,0.0,2.7998065851530995
623,0.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,1.0,3.815404062641747
693,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.457668933790455
136,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,8.740271408350434
83,1.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,5.315787826453118
87,1.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,0.8114007912359815
1202,1.0,1.0,1.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,8.547402816812504
176,1.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,21.545642652051686
716,1.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,0.0,8.972417975618914
520,0.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,17.366264958333392
891,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,1.3178462423563335
403,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,16.39810025873721
257,0.0,1.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,-0.4149656591537729
1282,1.0,1.0,1.0,0.0,5.0,1.0,3.0,4.0,1.0,1.0,1.0,18.17533795719713
302,1.0,1.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,19.10537482017462
1440,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.8140119675990825
1583,1.0,1.0,0.0,1.0,3.0,0.0,4.0,4.0,1.0,1.0,0.0,2.9554074651449023
140,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,15.534450162962898
678,1.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,7.202110214088783
1238,1.0,1.0,1.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,0.920104867169912
1135,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,4.351064713115628
1519,1.0,1.0,0.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0408505351962214
630,0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,0.0,1.0,0.0,14.967692575905916
1667,1.0,1.0,0.0,1.0,4.0,3.0,5.0,2.0,1.0,1.0,0.0,12.451282900853403
970,1.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,0.0,1.0,10.66854447165746
1257,0.0,0.0,1.0,0.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,-4.588831421678653
705,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,18.081682880486643
1354,1.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,1.0,1.0,0.0,13.074124353974796
1541,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,7.971198417335
933,1.0,1.0,0.0,0.0,4.0,3.0,2.0,5.0,1.0,0.0,0.0,17.469573970007392
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.643293221483262
573,0.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,0.0,1.0,1.0,10.251051874515989
609,0.0,0.0,1.0,1.0,5.0,4.0,3.0,2.0,0.0,1.0,1.0,16.211991984502323
98,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.9747942174111923
989,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,-2.665570263756638
975,1.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,1.0,0.0,1.0,-3.497290966294264
77,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,10.742765664172287
1314,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,19.410993448735177
650,0.0,1.0,0.0,1.0,5.0,4.0,1.0,5.0,0.0,1.0,0.0,6.04848239490282
1535,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,18.66119736176389
1110,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.4306074743847334
1730,1.0,1.0,1.0,1.0,5.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0893106667364662
616,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,18.29952355775108
1224,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-3.480692590854185
1480,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,20.735145869025693
979,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,3.073671896929314
145,0.0,1.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,1.0,12.6520323764013
76,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,1.0,-2.2689086186550576
1703,1.0,0.0,1.0,1.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,4.944059468707577
1402,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,16.143864630592653
243,1.0,1.0,1.0,0.0,2.0,4.0,5.0,5.0,0.0,0.0,0.0,21.26968128793375
757,1.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,16.56862958341993
850,1.0,1.0,0.0,1.0,5.0,3.0,1.0,5.0,0.0,1.0,0.0,12.219214697381291
772,1.0,0.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,6.784750464830312
1287,1.0,1.0,1.0,0.0,5.0,4.0,5.0,5.0,1.0,0.0,1.0,15.208368958093873
263,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,-3.741586265004712
1516,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,8.844408164267692
330,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,16.24107446359675
791,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,10.887084524653169
1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,17.937416538714164
186,1.0,1.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,18.176088271853427
1686,0.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,1.0,0.0,0.0,-1.875662610495875
1559,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,17.891450969741904
97,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,-4.949240839170753
1743,1.0,1.0,0.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,17.624040657638435
1304,0.0,0.0,1.0,0.0,5.0,2.0,4.0,4.0,1.0,0.0,1.0,3.66610409632451
481,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,1.0,0.0,-1.301641817059135
1159,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.754442308975438
539,0.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,0.0,1.0,0.0,2.58947147460346
1162,1.0,1.0,1.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,20.75485617865437
621,0.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,0.0,1.0,1.0,-1.7738946166784677
600,0.0,0.0,1.0,1.0,5.0,5.0,4.0,5.0,0.0,1.0,1.0,12.780028666118213
1487,1.0,1.0,0.0,1.0,2.0,5.0,3.0,3.0,1.0,0.0,1.0,1.4292515977124405
483,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,16.764062480549246
1692,0.0,0.0,1.0,1.0,5.0,2.0,0.0,5.0,1.0,1.0,1.0,3.7330234484524034
881,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,-0.1148525530885553
368,0.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,16.368208901306957
1061,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,19.583831343312365
737,1.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,14.667546766571636
1384,1.0,1.0,1.0,1.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,11.28046159729793
946,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,9.111855410637432
313,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,2.4222706580255826
1566,0.0,0.0,1.0,1.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,2.1816358435285688
955,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,-4.051999627784535
1016,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,0.3406821340816872
260,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,-1.221453280814687
1132,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,-0.9564708242629578
909,1.0,1.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,9.74409326857584
7,0.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,1.0,15.836790288130144
1629,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,12.94212824504783
1401,0.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,0.0,1.0,13.028653218277846
264,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,-4.971364655122122
764,1.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,2.184104493048653
812,1.0,1.0,1.0,0.0,4.0,0.0,5.0,5.0,0.0,1.0,0.0,5.2885898893488505
1482,1.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,5.079755074666245
995,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,1.9312888854295036
885,1.0,0.0,0.0,0.0,5.0,3.0,4.0,4.0,1.0,0.0,0.0,15.2663540860782
1581,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,12.920663980383338
834,1.0,1.0,0.0,1.0,4.0,4.0,3.0,4.0,0.0,1.0,1.0,4.639666127270651
215,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.165193103943567
797,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,0.0,1.0,1.0,9.95343194469666
487,0.0,0.0,1.0,0.0,1.0,4.0,5.0,3.0,0.0,1.0,0.0,9.794494711589133
1710,1.0,1.0,1.0,1.0,5.0,2.0,5.0,0.0,1.0,0.0,1.0,6.548873743368652
1547,1.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,1.5557333904725097
1011,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,-4.954197235758713
162,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,19.548320125902915
449,0.0,1.0,1.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,18.901394710508157
100,1.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,1.0,1.6540684877302718
615,0.0,0.0,0.0,1.0,5.0,5.0,1.0,5.0,0.0,1.0,0.0,-3.390929069210356
518,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,21.04596968008415
1455,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,6.910464773624023
236,1.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,4.383823771097795
1119,1.0,1.0,1.0,0.0,0.0,4.0,5.0,5.0,1.0,1.0,0.0,12.614246095056496
673,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.66355430801611
1539,0.0,0.0,1.0,1.0,3.0,5.0,5.0,3.0,1.0,0.0,0.0,3.573389825406016
373,1.0,1.0,1.0,1.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,12.86157484374144
1371,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,-1.503500039107882
1040,1.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,1.0,1.0,0.0,-3.5891498046226684
